Pos,ID,Name,BV,SV,Team,2_xMins,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,2_Pts,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts
D,116,Hickey,4.0,4.0,Brentford,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.24,0.26,0.23,0.24,0.25,0.21,0.25,0.21,0.24,0.24,0.22,0.31
D,117,Ji-soo,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,118,Meghoma,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,119,Mbeumo,8.0,8.0,Man Utd,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,4.50,5.51,3.49,3.97,4.40,5.51,3.56,4.47,3.98,4.19,4.44,4.12
M,120,Schade,7.0,7.0,Brentford,65.70,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,68.10,3.32,3.60,3.31,3.32,3.64,3.12,3.50,3.13,3.28,3.43,3.19,4.34
M,121,Damsgaard,6.0,6.0,Brentford,70.35,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.31,3.89,3.50,3.61,3.97,3.34,3.90,3.55,3.72,3.81,3.62,4.47
M,122,Milambo,5.5,5.5,Brentford,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,1.06,1.11,1.03,1.03,1.11,0.99,1.08,1.03,1.04,1.08,1.03,1.22
M,123,Carvalho,5.0,5.0,Brentford,55.05,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,2.86,2.36,2.20,2.16,2.46,2.13,2.30,2.14,2.17,2.29,2.15,2.88
M,124,Henderson,5.0,5.0,Brentford,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,1.10,1.12,1.06,1.07,1.15,1.02,1.11,1.05,1.09,1.11,1.07,1.22
M,125,Janelt,5.0,5.0,Brentford,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,0.80,0.82,0.78,0.79,0.82,0.76,0.81,0.80,0.80,0.81,0.79,0.88
M,126,Jensen,5.0,5.0,Brentford,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,2.77,2.92,2.64,2.73,2.96,2.58,2.91,2.68,2.75,2.84,2.71,3.26
M,127,Nunes,5.0,5.0,Brentford,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,0.51,0.51,0.48,0.48,0.52,0.47,0.51,0.47,0.49,0.50,0.48,0.59
M,128,Onyeka,5.0,5.0,Brentford,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.21,0.21,0.22,0.21,0.25
M,129,Yarmoliuk,5.0,5.0,Brentford,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,2.84,2.98,2.77,2.83,3.06,2.66,2.98,2.84,2.92,2.97,2.82,3.36
M,130,Donovan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.09
M,132,Maghoma,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.08,0.10
M,133,Peart-Harris,4.5,4.5,Brentford,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04
M,134,Trevitt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.5,7.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,136,Thiago,6.0,6.0,Brentford,77.85,74.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,4.23,4.13,3.21,3.00,3.31,2.98,3.20,3.00,3.04,3.22,2.99,3.90
F,137,Morgan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.5,4.5,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.04
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.19,2.22,3.04,2.99,2.49,3.26,2.83,2.74,3.64,3.15,3.57,3.08
G,140,McGill,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,141,Rushworth,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,142,Scherpen,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.5,4.5,Brighton,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,0.98,0.78,0.93,1.00,0.76,0.96,0.94,0.88,1.12,0.94,1.09,0.93
D,144,Coppola,4.5,4.5,Brighton,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.60,0.50,0.58,0.60,0.50,0.59,0.58,0.55,0.67,0.57,0.65,0.57
D,145,De Cuyper,4.5,4.5,Brighton,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,3.34,2.30,2.87,3.36,2.28,3.37,3.18,2.81,3.90,3.04,3.72,3.03
D,146,Dunk,4.5,4.5,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,3.12,2.12,2.72,3.00,2.09,2.93,2.79,2.53,3.53,2.78,3.36,2.74
D,147,Estupiñan,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,148,F.Kadıoğlu,4.5,4.5,Brighton,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,1.07,0.84,0.97,1.09,0.83,1.07,1.03,0.95,1.20,0.99,1.17,1.00
D,149,Igor,4.5,4.5,Brighton,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,0.64,0.51,0.60,0.65,0.51,0.63,0.62,0.58,0.71,0.61,0.69,0.60
D,150,Lamptey,4.5,4.5,Brighton,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.39,0.33,0.37,0.40,0.33,0.39,0.38,0.36,0.43,0.37,0.42,0.37
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.53,2.49,3.18,3.53,2.41,3.43,3.23,3.04,4.09,3.30,3.98,3.23
D,152,Veltman,4.5,4.5,Brighton,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,0.85,0.66,0.78,0.85,0.64,0.85,0.82,0.77,0.95,0.80,0.92,0.78
D,153,Webster,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,154,Cashin,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,155,Slater,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,156,Tasker,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.5,6.5,Brighton,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,75.75,4.03,3.55,3.94,4.49,3.55,4.20,4.18,3.88,4.74,3.89,4.74,3.89
M,158,Georginio,6.0,6.0,Brighton,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,69.00,3.94,3.36,3.79,4.16,3.24,3.89,3.87,3.62,4.53,3.67,4.41,3.58
M,159,March,6.0,6.0,Brighton,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,0.81,0.75,0.81,0.88,0.76,0.82,0.83,0.80,0.92,0.80,0.91,0.80
M,160,Minteh,6.0,6.0,Brighton,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,3.37,2.94,3.34,3.67,2.93,3.47,3.42,3.25,3.95,3.30,3.93,3.22
M,161,Enciso,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,162,Gruda,5.5,5.5,Brighton,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,1.17,1.07,1.19,1.26,1.06,1.20,1.20,1.15,1.35,1.15,1.32,1.13
M,163,Hinshelwood,5.5,5.5,Brighton,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,1.04,0.96,1.04,1.08,0.97,1.04,1.05,1.01,1.12,1.01,1.11,1.01
M,164,O'Riley,5.5,5.5,Brighton,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,2.90,2.61,2.67,2.94,2.37,2.78,2.73,2.58,3.14,2.62,3.07,2.60
M,165,Sima,5.5,5.5,Brighton,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03
M,166,Ayari,5.0,5.0,Brighton,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,2.88,2.61,2.88,3.21,2.60,3.00,2.98,2.85,3.20,2.90,3.23,2.76
M,167,Baleba,5.0,5.0,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,3.25,2.86,3.30,3.57,2.90,3.28,3.32,3.24,3.53,3.30,3.51,3.04
M,168,Buonanotte,5.0,5.0,Brighton,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0.19,0.17,0.19,0.21,0.17,0.19,0.19,0.19,0.22,0.19,0.22,0.18
M,169,Gomez,5.0,5.0,Brighton,50.85,50.85,50.85,50.85,50.85,50.85,50.85,50.85,50.85,50.85,50.85,50.85,2.08,1.90,2.05,2.21,1.86,2.15,2.11,2.00,2.33,2.03,2.32,2.05
M,170,Milner,5.0,5.0,Brighton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.07,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08
M,171,Sarmiento,5.0,5.0,Brighton,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.08,0.07,0.08,0.07
M,172,Watson,5.0,5.0,Brighton,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08
M,173,Wieffer,5.0,5.0,Brighton,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,2.85,2.58,2.92,3.20,2.57,2.90,2.98,2.86,3.13,2.86,3.20,2.70
M,174,Yalcouye,5.0,5.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,176,Mazilu,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,177,Moran,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.5,6.5,Brighton,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,2.98,2.67,3.07,3.29,2.62,3.14,3.06,2.85,3.52,2.95,3.50,2.95
F,179,Ferguson,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,180,Tzimas,5.5,5.5,Brighton,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.46,0.41,0.46,0.50,0.41,0.47,0.46,0.45,0.53,0.44,0.52,0.44
F,181,Kostoulas,5.0,5.0,Brighton,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.39,0.37,0.41,0.44,0.36,0.41,0.41,0.39,0.46,0.39,0.45,0.39
G,182,Trafford,5.0,5.0,Man City,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,3.18,3.17,3.18,2.38,3.84,3.27,3.45,2.77,3.41,2.56,2.66,3.61
G,183,Weiss,4.5,4.5,Burnley,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.05,0.04,0.06,0.04,0.05,0.06,0.05,0.05,0.05,0.05,0.05
G,184,Green,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,185,Hladký,4.0,4.0,Burnley,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.05,0.05,0.06,0.04,0.05,0.06,0.06,0.05,0.06,0.05,0.05
D,186,Roberts,4.5,4.5,Burnley,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,0.84,0.64,0.61,0.72,0.54,0.63,0.78,0.71,0.63,0.71,0.66,0.70
D,187,Walker,4.5,4.5,Burnley,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,3.48,2.09,1.86,2.77,1.36,2.00,3.10,2.49,2.07,2.46,2.04,2.42
D,188,Delcroix,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.12,0.11,0.11,0.11,0.10,0.11,0.12,0.11,0.11,0.11,0.11,0.11
D,189,Dodgson,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,4.0,4.0,Burnley,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,3.97,2.60,2.53,3.22,1.89,2.46,3.61,2.88,2.70,2.92,2.52,3.02
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,4.15,2.76,2.69,3.39,2.04,2.64,3.81,3.07,2.87,3.08,2.71,3.20
D,192,Hartman,4.0,4.0,Burnley,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,3.56,2.17,1.97,2.76,1.42,2.08,3.10,2.59,2.11,2.59,2.08,2.51
D,193,Humphreys,4.0,4.0,Burnley,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.41,0.33,0.32,0.37,0.29,0.33,0.39,0.36,0.33,0.36,0.33,0.35
D,194,Jordan,4.0,4.0,Burnley,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,0.16,0.14,0.14,0.15,0.13,0.13,0.15,0.14,0.14,0.14,0.14,0.14
D,195,Lucas Pires,4.0,4.0,Burnley,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.33,0.25,0.25,0.29,0.22,0.26,0.31,0.28,0.26,0.28,0.26,0.28
D,196,Sambo,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,197,Sonne,4.0,4.0,Burnley,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,2.83,1.75,1.64,2.23,1.23,1.72,2.54,2.10,1.75,2.10,1.72,2.04
D,198,Tuanzebe,4.0,4.0,Burnley,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,12.90,0.56,0.45,0.45,0.50,0.38,0.43,0.54,0.47,0.46,0.47,0.44,0.49
D,199,Worrall,4.0,4.0,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,0.20,0.17,0.17,0.18,0.16,0.17,0.19,0.17,0.17,0.17,0.17,0.18
M,200,Anthony,5.5,5.5,Burnley,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,3.55,2.69,2.72,3.02,2.44,2.73,3.28,2.93,2.53,2.91,2.81,2.93
M,201,Benson,5.5,5.5,Burnley,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.33,0.26,0.26,0.28,0.24,0.26,0.30,0.28,0.25,0.28,0.27,0.28
M,202,Bruun Larsen,5.5,5.5,Burnley,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,1.06,0.84,0.85,0.93,0.80,0.85,1.00,0.89,0.81,0.90,0.86,0.92
M,203,Boateng,5.0,5.0,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05
M,204,Churlinov,5.0,5.0,Burnley,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.56,0.46,0.46,0.50,0.43,0.47,0.53,0.48,0.44,0.49,0.47,0.50
M,205,Cullen,5.0,5.0,Burnley,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,3.18,2.83,2.81,2.84,2.47,2.72,3.07,2.87,2.59,2.92,2.71,2.93
M,206,Edwards,5.0,5.0,Burnley,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,1.92,1.53,1.51,1.69,1.40,1.52,1.82,1.62,1.47,1.63,1.55,1.64
M,207,Hannibal,5.0,5.0,Burnley,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,2.80,2.32,2.29,2.42,2.07,2.26,2.60,2.40,2.13,2.40,2.25,2.46
M,208,Koleosho,5.0,5.0,Burnley,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,0.90,0.76,0.76,0.81,0.73,0.77,0.85,0.81,0.75,0.81,0.77,0.80
M,209,Laurent,5.0,5.0,Burnley,48.60,48.60,48.60,48.60,48.60,48.60,48.60,48.60,48.60,48.60,48.60,48.60,1.99,1.74,1.72,1.78,1.58,1.68,1.86,1.75,1.63,1.82,1.70,1.79
M,210,Tchaouna,5.0,5.0,Burnley,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0.09,0.07,0.07,0.08,0.06,0.07,0.08,0.07,0.07,0.07,0.07,0.07
M,211,A.Ramsey,4.5,4.5,Burnley,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.46,0.37,0.37,0.40,0.35,0.37,0.43,0.39,0.36,0.40,0.38,0.40
M,212,Adewumi,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.05
M,214,Trésor,4.5,4.5,Burnley,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.25,0.21,0.21,0.22,0.20,0.21,0.24,0.22,0.20,0.22,0.21,0.22
F,215,Flemming,5.5,5.5,Burnley,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,45.30,2.49,1.91,1.92,2.15,1.77,1.95,2.32,2.04,1.83,2.06,1.98,2.10
F,216,Amdouni,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,2.95,2.24,2.28,2.54,2.11,2.32,2.78,2.46,2.18,2.49,2.34,2.45
F,218,Barnes,4.5,4.5,Burnley,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.55,0.43,0.43,0.47,0.40,0.43,0.51,0.46,0.41,0.47,0.44,0.47
F,219,Obafemi,4.5,4.5,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.07,0.06,0.06,0.06,0.05,0.06,0.07,0.06,0.05,0.06,0.06,0.06
G,220,Sánchez,5.0,5.0,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.70,4.15,3.74,3.27,3.68,2.98,3.56,4.23,3.16,4.07,4.10,3.00
G,221,Jörgensen,4.5,4.5,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03
G,222,Penders,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,223,Slonina,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.0,6.0,Chelsea,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,3.93,4.23,3.59,3.23,3.79,2.82,3.44,4.88,3.22,4.32,4.56,3.03
D,225,James,5.5,5.5,Chelsea,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,70.65,3.73,3.94,3.40,3.04,3.54,2.71,3.28,4.58,3.03,4.03,4.21,2.85
D,226,Chalobah,5.0,5.0,Chelsea,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,3.50,3.84,3.34,2.96,3.40,2.79,3.16,4.20,2.95,3.79,3.94,2.95
D,227,Colwill,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,34.50,1.43,1.48,1.34,1.25,1.41,1.18,1.30,1.66,1.24,1.51,1.54,1.19
D,229,B.Badiashile,4.5,4.5,Chelsea,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.53,0.56,0.51,0.47,0.52,0.46,0.49,0.60,0.47,0.56,0.57,0.47
D,230,Fofana,4.5,4.5,Chelsea,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,0.69,0.73,0.66,0.62,0.68,0.60,0.64,0.78,0.62,0.71,0.74,0.61
D,231,M.Sarr,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
