Pos,ID,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts
D,116,Hickey,4.0,4.0,Brentford,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,0.30,0.32,0.32,0.28,0.33,0.28,0.31,0.31,0.29,0.39,0.26,0.29
D,117,Ji-soo,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,118,Meghoma,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,119,Mbeumo,8.1,8.1,Man Utd,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,4.22,4.70,4.87,5.68,4.20,4.91,4.51,4.74,4.90,4.52,5.30,5.12
M,120,Schade,7.0,7.0,Brentford,73.35,73.35,73.35,73.35,73.35,73.35,73.35,73.35,73.35,73.35,76.05,73.35,3.67,4.02,3.93,3.55,3.98,3.55,3.71,3.83,3.65,4.69,3.12,3.67
M,121,Damsgaard,5.9,5.9,Brentford,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,78.60,3.25,3.45,3.43,3.10,3.53,3.22,3.32,3.33,3.26,3.96,2.84,3.35
M,122,Milambo,5.4,5.4,Brentford,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,0.67,0.70,0.71,0.66,0.71,0.66,0.68,0.68,0.68,0.77,0.60,0.67
M,123,Carvalho,4.9,4.9,Brentford,38.40,38.40,38.40,38.40,38.40,38.40,38.40,38.40,38.40,38.40,43.80,38.40,1.93,2.07,2.07,1.86,2.08,1.87,1.96,2.02,1.96,2.41,1.85,1.97
M,124,Henderson,5.0,5.0,Brentford,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,2.58,2.64,2.66,2.36,2.76,2.52,2.63,2.64,2.57,2.90,2.26,2.66
M,125,Janelt,4.9,4.9,Brentford,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,0.79,0.81,0.80,0.74,0.82,0.78,0.80,0.81,0.79,0.86,0.72,0.80
M,126,Jensen,4.9,4.9,Brentford,41.55,41.55,41.55,41.55,41.55,41.55,41.55,41.55,41.55,41.55,41.55,41.55,1.78,1.86,1.86,1.70,1.90,1.77,1.84,1.83,1.79,2.06,1.57,1.81
M,127,Nunes,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,5.0,5.0,Brentford,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,0.36,0.37,0.37,0.35,0.38,0.36,0.36,0.37,0.36,0.40,0.32,0.36
M,129,Yarmoliuk,5.0,5.0,Brentford,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,3.01,3.09,3.13,2.77,3.23,2.93,3.07,3.05,2.98,3.38,2.59,3.06
M,130,Donovan,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.4,4.4,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.08
M,132,Maghoma,4.5,4.5,Brentford,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.07,0.08
M,133,Peart-Harris,4.5,4.5,Brentford,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,134,Trevitt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.5,7.5,Newcastle,71.70,71.70,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,5.12,3.98,3.68,4.69,4.19,4.77,4.69,4.56,4.06,4.12,4.65,5.40
F,136,Thiago,6.0,6.0,Brentford,81.75,81.75,81.75,81.75,81.75,81.75,81.75,81.75,81.75,81.75,81.75,81.75,3.90,4.28,4.28,3.79,4.40,3.91,4.03,4.17,3.93,5.08,3.18,4.08
F,137,Morgan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.5,4.5,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.04
G,139,Verbruggen,4.5,4.5,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.54,3.11,2.19,3.10,2.80,2.61,3.50,2.93,3.35,2.75,2.91,3.55
G,140,McGill,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,141,Rushworth,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,142,Scherpen,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.4,4.4,Brighton,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,0.86,0.96,0.81,1.00,0.90,0.83,1.06,0.92,1.01,0.92,0.96,1.06
D,144,Coppola,4.4,4.4,Brighton,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.54,0.59,0.52,0.61,0.56,0.51,0.63,0.58,0.62,0.57,0.58,0.62
D,145,De Cuyper,4.5,4.5,Brighton,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,77.55,2.78,3.12,2.34,3.42,2.97,2.56,3.68,2.99,3.59,2.94,3.22,3.75
D,146,Dunk,4.5,4.5,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,2.50,2.81,2.27,3.14,2.66,2.32,3.37,2.77,3.25,2.69,2.91,3.38
D,147,Estupiñan,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,148,F.Kadıoğlu,4.4,4.4,Brighton,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,0.96,1.05,0.85,1.09,1.00,0.91,1.17,0.99,1.17,0.98,1.04,1.19
D,149,Igor,4.5,4.5,West Ham,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,0.00,1.68,1.91,1.82,1.28,1.95,1.87,1.61,2.27,1.65,1.38,1.49,0.00
D,150,Lamptey,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,151,Van Hecke,4.5,4.5,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,2.96,3.37,2.63,3.75,3.19,2.84,3.90,3.33,3.82,3.20,3.49,3.95
D,152,Veltman,4.4,4.4,Brighton,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,0.92,1.01,0.83,1.05,0.98,0.90,1.13,0.98,1.12,0.96,1.01,1.14
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,154,Cashin,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,155,Slater,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,156,Tasker,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.4,6.4,Brighton,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,4.07,4.63,3.65,4.42,4.18,3.95,4.87,3.99,4.90,3.97,4.47,4.89
M,158,Georginio,5.9,5.9,Brighton,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.60,3.77,4.22,3.34,4.02,3.80,3.60,4.38,3.69,4.45,3.65,4.02,4.44
M,159,March,5.9,5.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,160,Minteh,5.9,5.9,Brighton,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,3.83,4.23,3.41,4.11,3.88,3.67,4.41,3.80,4.48,3.67,4.06,4.47
M,161,Enciso,5.4,5.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,162,Gruda,5.4,5.4,Brighton,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,1.76,1.93,1.61,1.87,1.77,1.70,1.99,1.75,2.05,1.73,1.86,2.04
M,163,Hinshelwood,5.3,5.3,Brighton,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,1.21,1.31,1.14,1.25,1.24,1.19,1.31,1.24,1.32,1.22,1.25,1.30
M,164,O'Riley,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,165,Sima,5.4,5.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,166,Ayari,5.0,5.0,Brighton,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,3.09,3.43,2.96,3.31,3.17,3.03,3.41,3.19,3.47,3.10,3.32,3.49
M,167,Baleba,4.9,4.9,Brighton,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,3.06,3.37,2.94,3.25,3.17,2.97,3.39,3.15,3.41,3.07,3.28,3.41
M,168,Buonanotte,4.9,4.9,Chelsea,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,0.28,0.26,0.27,0.25,0.26,0.31,0.25,0.30,0.28,0.23,0.27,0.26
M,169,Gomez,5.0,5.0,Brighton,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,40.20,1.68,1.84,1.58,1.76,1.69,1.64,1.89,1.68,1.89,1.68,1.80,1.90
M,170,Milner,5.0,5.0,Brighton,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.14,0.15,0.13,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.14,0.15
M,171,Sarmiento,4.9,4.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,172,Watson,5.0,5.0,Brighton,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.18,0.19,0.17,0.19,0.18,0.18,0.19,0.18,0.20,0.18,0.19,0.20
M,173,Wieffer,5.0,5.0,Brighton,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,66.45,2.65,2.90,2.47,2.76,2.70,2.59,2.86,2.68,2.88,2.62,2.71,2.81
M,174,Yalcouye,5.0,5.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,175,Knight,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,176,Mazilu,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,177,Moran,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.4,6.4,Brighton,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,4.00,4.53,3.63,4.32,4.07,3.97,4.74,3.98,4.85,4.00,4.38,4.89
F,179,Ferguson,5.5,5.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,180,Tzimas,5.4,5.4,Brighton,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,0.69,0.76,0.63,0.72,0.70,0.67,0.78,0.67,0.80,0.67,0.74,0.80
F,181,Kostoulas,4.9,4.9,Brighton,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.26,0.28,0.24,0.27,0.26,0.25,0.30,0.26,0.30,0.26,0.28,0.30
G,182,Trafford,5.0,5.0,Man City,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.17,0.13,0.20,0.17,0.19,0.16,0.17,0.14,0.15,0.19,0.17,0.20
G,183,Weiss,4.5,4.5,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02
G,184,Green,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,185,Hladký,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.35,0.39,0.32,0.36,0.41,0.38,0.34,0.39,0.36,0.38,0.39,0.34
D,187,Walker,4.5,4.5,Burnley,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,1.87,2.71,1.42,2.08,3.05,2.73,1.89,2.61,2.12,2.50,2.77,1.87
D,188,Delcroix,4.0,4.0,Burnley,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
D,189,Dodgson,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,4.0,4.0,Burnley,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,2.00,2.95,1.64,2.35,3.27,3.03,2.13,2.96,2.42,2.76,3.05,2.16
D,191,Estève,4.0,4.0,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.15,3.13,1.79,2.55,3.42,3.20,2.29,3.12,2.61,2.92,3.26,2.34
D,192,Hartman,4.0,4.0,Burnley,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,2.04,2.78,1.50,2.24,3.08,2.83,2.02,2.72,2.24,2.51,2.77,1.99
D,193,Humphreys,4.0,4.0,Burnley,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.33,0.37,0.30,0.34,0.38,0.37,0.33,0.37,0.34,0.36,0.37,0.32
D,194,Jordan,4.0,4.0,Burnley,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.10,0.10,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
D,195,Lucas Pires,4.0,4.0,Burnley,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.25,0.29,0.22,0.26,0.30,0.29,0.24,0.28,0.26,0.28,0.29,0.24
D,196,Sambo,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,197,Sonne,4.0,4.0,Burnley,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,19.20,0.64,0.78,0.52,0.66,0.83,0.77,0.59,0.74,0.67,0.72,0.78,0.61
D,198,Tuanzebe,4.0,4.0,Burnley,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,0.29,0.33,0.27,0.30,0.34,0.33,0.29,0.33,0.31,0.32,0.33,0.30
D,199,Worrall,4.0,4.0,Burnley,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,0.16,0.17,0.15,0.16,0.18,0.17,0.16,0.17,0.17,0.17,0.18,0.16
M,200,Anthony,5.5,5.5,Burnley,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,74.10,2.90,3.45,2.58,2.95,3.56,3.29,2.68,3.35,2.99,3.29,3.25,2.78
M,201,Benson,5.4,5.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,202,Bruun Larsen,5.4,5.4,Burnley,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,2.41,2.88,2.23,2.52,2.95,2.73,2.28,2.75,2.47,2.67,2.74,2.37
M,203,Boateng,4.9,4.9,Burnley,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.05,0.06,0.05,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.05
M,204,Churlinov,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,80.55,80.55,80.55,80.55,80.55,80.55,80.55,80.55,80.55,80.55,80.55,80.55,2.68,2.95,2.39,2.60,3.11,2.91,2.54,2.92,2.71,2.81,2.87,2.63
M,206,Edwards,4.9,4.9,Burnley,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,0.75,0.87,0.72,0.79,0.88,0.83,0.72,0.83,0.78,0.83,0.84,0.75
M,207,Hannibal,5.0,5.0,Burnley,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,2.60,2.91,2.31,2.57,3.04,2.85,2.40,2.85,2.66,2.77,2.87,2.52
M,208,Koleosho,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,209,Laurent,5.0,5.0,Burnley,30.30,30.30,30.30,30.30,30.30,30.30,30.30,30.30,30.30,30.30,30.30,30.30,1.07,1.16,1.03,1.08,1.19,1.15,1.05,1.17,1.08,1.13,1.14,1.06
M,210,Tchaouna,5.0,5.0,Burnley,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.48,0.55,0.46,0.50,0.57,0.53,0.46,0.53,0.49,0.53,0.54,0.48
M,211,A.Ramsey,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,212,Adewumi,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,213,Banel,4.5,4.5,Burnley,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04
M,214,Trésor,4.5,4.5,Burnley,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.07,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.08
F,215,Flemming,5.4,5.4,Burnley,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,1.57,1.88,1.49,1.67,1.93,1.75,1.49,1.79,1.67,1.81,1.79,1.57
F,216,Amdouni,4.9,4.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,2.64,3.18,2.52,2.79,3.34,2.99,2.58,3.03,2.83,3.03,3.05,2.68
F,218,Barnes,4.4,4.4,Burnley,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.44,0.51,0.41,0.45,0.53,0.49,0.42,0.49,0.47,0.49,0.50,0.43
F,219,Obafemi,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,220,Sánchez,5.0,5.0,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.48,3.13,3.42,3.00,3.24,4.21,3.19,4.02,3.88,3.10,3.55,3.15
G,221,Jörgensen,4.4,4.4,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.03
G,222,Penders,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,223,Slonina,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.1,6.1,Chelsea,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,3.95,3.13,3.67,2.93,3.55,4.86,3.30,4.62,4.44,3.07,3.99,3.51
D,225,James,5.5,5.5,Chelsea,36.30,36.30,36.30,36.30,36.30,36.30,36.30,36.30,36.30,36.30,36.30,36.30,1.75,1.46,1.66,1.40,1.60,2.12,1.50,1.98,1.92,1.42,1.75,1.57
D,226,Chalobah,5.1,5.1,Chelsea,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,3.85,3.16,3.66,2.97,3.61,4.46,3.34,4.37,4.29,3.19,3.89,3.58
D,227,Colwill,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,66.30,2.98,2.40,2.83,2.29,2.66,3.57,2.51,3.38,3.27,2.39,2.96,2.65
D,229,B.Badiashile,4.4,4.4,Chelsea,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.34,0.30,0.33,0.29,0.32,0.36,0.31,0.36,0.36,0.30,0.33,0.32
D,230,Fofana,4.4,4.4,Chelsea,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.49,0.44,0.47,0.42,0.47,0.54,0.45,0.52,0.52,0.44,0.49,0.47
D,231,M.Sarr,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
